FLOW_START_MILLISECONDS	FLOW_END_MILLISECONDS	IPV4_SRC_ADDR	L4_SRC_PORT	IPV4_DST_ADDR	L4_DST_PORT	PROTOCOL	L7_PROTO	IN_BYTES	IN_PKTS	OUT_BYTES	OUT_PKTS	TCP_FLAGS	CLIENT_TCP_FLAGS	SERVER_TCP_FLAGS	FLOW_DURATION_MILLISECONDS	DURATION_IN	DURATION_OUT	MIN_TTL	MAX_TTL	LONGEST_FLOW_PKT	SHORTEST_FLOW_PKT	MIN_IP_PKT_LEN	MAX_IP_PKT_LEN	SRC_TO_DST_SECOND_BYTES	DST_TO_SRC_SECOND_BYTES	RETRANSMITTED_IN_BYTES	RETRANSMITTED_IN_PKTS	RETRANSMITTED_OUT_BYTES	RETRANSMITTED_OUT_PKTS	SRC_TO_DST_AVG_THROUGHPUT	DST_TO_SRC_AVG_THROUGHPUT	NUM_PKTS_UP_TO_128_BYTES	NUM_PKTS_128_TO_256_BYTES	NUM_PKTS_256_TO_512_BYTES	NUM_PKTS_512_TO_1024_BYTES	NUM_PKTS_1024_TO_1514_BYTES	TCP_WIN_MAX_IN	TCP_WIN_MAX_OUT	ICMP_TYPE	ICMP_IPV4_TYPE	DNS_QUERY_ID	DNS_QUERY_TYPE	DNS_TTL_ANSWER	FTP_COMMAND_RET_CODE	SRC_TO_DST_IAT_MIN	SRC_TO_DST_IAT_MAX	SRC_TO_DST_IAT_AVG	SRC_TO_DST_IAT_STDDEV	DST_TO_SRC_IAT_MIN	DST_TO_SRC_IAT_MAX	DST_TO_SRC_IAT_AVG	DST_TO_SRC_IAT_STDDEV	Label	Attack
1424241056880	1424241060368	10.16.185.107	39028	149.171.126.8	31992	6	37	1134	6	4910	5	16	27	16	3488	3468	3420	254	63	1108	57	99	1360	325.11467889908255	1407.6834862385322	18	0	95	0	325.11467889908255	1407.6834862385322	1	2	2	3	1	7240	0	0	0	45976	28	60	331	484	31	316	82	931	2553	430	49	0	Benign
1424241057487	1424241059967	175.77.29.248	12865	149.171.126.0	53	6	41	3936	6	8976	6	24	25	27	2480	2461	2436	254	32	862	58	59	1478	1587.0967741935483	3619.3548387096776	87	0	167	0	1587.0967741935483	3619.3548387096776	8	4	0	2	1	7240	7240	0	0	48361	0	60	331	713	2938	100	255	228	290	505	271	0	Benign
1424241058799	1424241060170	175.125.144.229	13489	149.171.126.7	143	6	92	58240	80	8310	15	27	18	24	1371	1352	1292	254	63	446	97	92	862	42479.9416484318	6061.269146608315	1184	4	174	0	42479.9416484318	6061.269146608315	6	0	1	1	0	14480	0	0	0	321	255	300	230	433	2299	565	79	152	1924	481	91	1	Bot
1424241059033	1424241059887	10.56.133.183	49895	149.171.126.6	21	17	7	24360	56	630	15	0	0	0	854	845	827	254	255	915	56	92	680	28524.590163934427	737.7049180327868	466	3	6	0	28524.590163934427	737.7049180327868	5	3	4	0	0	14480	0	0	0	42934	1	300	0	349	508	210	116	124	157	525	271	1	DDoS
1424241060347	1424241066387	59.69.99.102	46164	149.171.126.19	25	6	11	1536	6	2580	5	27	25	24	6040	6040	5978	254	32	347	61	87	181	254.3046357615894	427.1523178807947	36	0	50	0	254.3046357615894	427.1523178807947	5	2	0	0	0	16383	65160	0	0	10101	255	300	230	320	1027	169	96	843	2967	452	50	0	Benign
1424241061094	1424241065367	175.66.162.110	606	149.171.126.9	80	6	41	210600	405	160440	140	27	16	18	4273	4229	4201	254	63	84	46	72	796	9857.243154692254	7509.478118417974	823	2	623	2	9857.243154692254	7509.478118417974	4	3	2	2	3	65160	16383	0	0	10224	255	300	125	359	2423	104	68	537	2101	108	279	1	DDoS
1424241062071	1424241066666	59.146.74.142	11170	149.171.126.0	8088	6	41	2691	13	784	8	18	18	16	4595	4552	4585	62	32	700	55	84	646	585.6365614798694	170.620239390642	47	1	26	0	585.6365614798694	170.620239390642	4	0	1	1	1	0	16383	0	0	12037	255	0	125	707	1740	236	291	772	626	387	103	0	Benign
1424241063550	1424241067766	59.95.158.182	11837	149.171.126.14	6881	6	3	7416	6	2196	2	16	25	27	4216	4190	4192	254	255	1381	66	60	881	1759.0132827324478	520.8728652751423	153	0	44	0	1759.0132827324478	520.8728652751423	3	3	0	1	2	65160	65160	0	0	16704	1	60	220	517	2723	530	165	182	2441	401	276	0	Benign
1424241064153	1424241068923	175.70.128.95	40120	149.171.126.2	31992	6	0	2460	4	696	2	24	25	19	4770	4738	4734	62	255	886	41	65	1446	515.7232704402517	145.9119496855346	47	0	16	0	515.7232704402517	145.9119496855346	2	2	0	1	0	0	0	0	0	49576	28	0	331	55	930	505	124	505	123	386	144	0	Benign
1424241065249	1424241071059	175.84.161.230	62047	149.171.126.17	445	6	7	1380	5	10241	7	27	25	25	5810	5797	5793	254	32	721	59	78	784	237.52151462994837	1762.6506024096386	35	0	236	0	237.52151462994837	1762.6506024096386	1	1	2	1	0	7240	7240	0	0	242	0	0	0	82	110	153	235	751	2003	329	163	0	Benign
1424241066673	1424241069701	10.42.86.143	423	149.171.126.4	445	6	3	11803	11	5756	4	18	16	25	3028	3010	2978	62	63	1495	67	48	700	3897.9524438573317	1900.9247027741083	232	0	109	1	3897.9524438573317	1900.9247027741083	4	1	3	1	2	16383	14480	0	0	41011	0	0	0	696	2809	125	142	699	2812	581	232	0	Benign
1424241067437	1424241068214	59.254.205.114	29290	149.171.126.16	8088	6	5	1610	14	4968	4	25	18	25	777	751	723	62	63	1151	52	99	559	2072.072072072072	6393.822393822394	22	2	92	0	2072.072072072072	6393.822393822394	2	1	0	3	1	0	0	0	0	36232	0	60	125	666	2508	31	151	208	1597	463	36	1	PortScan
1424241068117	1424241072817	59.68.2.195	18354	149.171.126.0	143	6	3	10216	8	579	3	24	25	16	4700	4660	4689	31	63	545	60	45	575	2173.6170212765956	123.19148936170212	192	0	15	0	2173.6170212765956	123.19148936170212	2	0	0	0	2	65160	14480	0	0	26829	0	60	331	10	2696	202	26	654	2229	439	142	0	Benign
1424241069770	1424241072894	10.71.186.96	41452	149.171.126.17	143	6	7	5920	5	4302	6	25	24	24	3124	3101	3123	62	255	1207	86	68	1071	1895.0064020486554	1377.08066581306	127	0	86	0	1895.0064020486554	1377.08066581306	1	2	1	0	4	14480	14480	0	0	5178	255	300	220	669	221	67	227	590	1045	351	65	0	Benign
1424241070890	1424241074556	59.85.14.60	26091	149.171.126.2	8088	6	41	9054	9	816	2	19	19	19	3666	3656	3666	254	63	1208	81	75	323	2469.721767594108	222.5859247135843	201	0	19	0	2469.721767594108	222.5859247135843	6	3	0	1	1	65160	14480	0	0	7048	28	0	331	348	1859	250	130	108	1382	479	193	0	Benign
1424241071305	1424241078569	10.151.70.23	45687	149.171.126.1	6881	17	92	7416	6	10179	9	0	0	0	7264	7234	7248	62	63	1039	70	78	343	1020.9251101321586	1401.294052863436	141	0	187	0	1020.9251101321586	1401.294052863436	2	1	1	1	0	65160	16383	0	0	37388	0	0	125	459	2913	19	264	524	2131	491	277	0	Benign
1424241072267	1424241075340	175.189.12.9	14110	149.171.126.11	25	17	37	13380	15	17184	12	0	0	0	3073	3062	3050	62	32	742	43	58	121	4354.051415554833	5591.929710380736	277	1	365	1	4354.051415554833	5591.929710380736	5	2	1	2	0	16383	0	0	0	59489	28	300	0	198	1675	196	125	331	2497	213	169	1	PortScan
1424241073960	1424241077405	59.114.4.97	32880	149.171.126.8	143	6	3	5172	4	2962	2	24	18	18	3445	3420	3409	254	63	1327	98	83	1355	1501.3062409288825	859.7968069666183	98	0	57	0	1501.3062409288825	859.7968069666183	2	1	1	1	0	0	16383	0	0	29967	1	0	125	643	1723	499	13	628	2908	541	61	0	Benign
1424241074053	1424241077309	59.254.46.106	31975	149.171.126.8	520	17	37	4084	4	1410	5	0	0	0	3256	3236	3221	31	63	1049	69	67	504	1254.2997542997543	433.0466830466831	88	0	27	0	1254.2997542997543	433.0466830466831	3	1	0	1	1	7240	0	0	0	57719	28	300	220	488	1599	368	18	271	659	357	72	0	Benign
1424241075235	1424241075963	59.135.50.205	30350	149.171.126.10	21	6	36	728	14	948	3	24	24	27	728	695	700	254	63	1030	82	74	1011	1000.0	1302.1978021978023	14	0	20	1	1000.0	1302.1978021978023	5	0	1	0	2	16383	14480	0	0	45878	0	60	331	773	1506	186	164	677	38	485	215	1	DDoS
1424241076388	1424241080786	59.80.170.213	32803	149.171.126.5	21	6	7	309	3	2880	4	24	16	27	4398	4361	4355	254	255	1091	48	78	634	70.25920873124147	654.8431105047749	4	1	48	0	70.25920873124147	654.8431105047749	2	0	1	1	2	0	65160	0	0	42175	255	60	0	217	2156	395	274	791	274	29	259	0	Benign
1424241077989	1424241081100	59.43.192.176	62105	149.171.126.8	21	6	0	4602	6	640	5	27	24	16	3111	3075	3061	254	63	756	76	89	1092	1479.2671166827386	205.72163291546124	93	1	9	1	1479.2671166827386	205.72163291546124	6	1	1	2	0	7240	16383	0	0	22362	255	0	125	443	1888	363	246	296	339	458	2	0	Benign
1424241078733	1424241081332	10.203.119.29	14645	149.171.126.4	445	6	0	3545	5	14542	11	25	27	18	2599	2597	2554	62	63	1000	75	42	160	1363.986148518661	5595.228934205463	67	0	254	1	1363.986148518661	5595.228934205463	3	2	2	1	2	65160	0	0	0	19129	1	60	230	737	2774	505	76	589	1574	74	213	0	Benign
1424241079762	1424241082763	59.79.235.65	5432	149.171.126.19	53	6	36	7280	7	1656	6	25	19	24	3001	2977	2942	31	32	1414	64	76	1072	2425.8580473175607	551.8160613128957	146	1	38	0	2425.8580473175607	551.8160613128957	4	2	1	2	0	65160	0	0	0	6597	1	60	331	170	1029	186	120	904	1317	67	43	0	Benign
1424241080824	1424241082034	10.78.45.135	13341	149.171.126.12	111	6	37	27225	45	6318	18	24	16	25	1210	1164	1139	254	255	1156	65	95	1142	22500.0	5221.487603305785	582	2	132	1	22500.0	5221.487603305785	3	4	2	1	0	0	0	0	0	36110	255	60	125	765	2694	110	191	710	243	111	70	1	Exploits
1424241081400	1424241083162	175.186.117.101	22440	149.171.126.13	53	17	0	207360	240	10305	45	0	0	0	1762	1757	1691	31	32	141	52	53	236	23536.88989784336	1169.693530079455	814	1	35	0	23536.88989784336	1169.693530079455	2	3	0	0	0	16383	7240	0	0	42647	1	0	0	530	772	270	47	297	2010	562	80	1	DDoS
1424241082623	1424241087577	59.77.67.110	3393	149.171.126.15	443	6	3	3414	6	7325	5	24	25	18	4954	4911	4907	254	63	247	83	54	1428	689.1400888171175	1478.603148970529	82	0	137	0	689.1400888171175	1478.603148970529	3	0	0	4	1	16383	65160	0	0	26353	0	300	0	851	274	64	278	750	89	102	286	0	Benign
1424241083766	1424241085774	10.31.215.114	29365	149.171.126.17	22	6	92	20496	28	12288	16	25	18	18	2008	1964	1987	62	63	705	83	93	772	10207.171314741036	6119.521912350598	387	1	208	0	10207.171314741036	6119.521912350598	5	2	0	2	2	7240	14480	0	0	51602	255	300	0	693	947	332	0	56	314	254	170	1	DoS
1424241084302	1424241091962	175.215.29.48	373	149.171.126.7	80	6	7	3308	4	11583	9	27	24	25	7660	7638	7636	62	255	430	95	95	552	431.8537859007833	1512.1409921671018	73	0	238	0	431.8537859007833	1512.1409921671018	2	9	2	1	1	65160	0	0	0	33011	1	300	0	551	248	245	65	250	2914	398	129	0	Benign
1424241085918	1424241090205	59.177.209.145	26467	149.171.126.1	445	17	7	4689	9	324	6	0	0	0	4287	4249	4215	62	63	1238	81	66	571	1093.771868439468	75.57732680195942	99	0	3	0	1093.771868439468	75.57732680195942	4	1	1	1	0	7240	0	0	0	34592	0	60	230	124	1433	333	176	527	1597	100	85	0	Benign
1424241086206	1424241093623	59.46.62.171	40896	149.171.126.16	80	17	36	378	3	5028	4	0	0	0	7417	7410	7401	62	32	181	83	69	1051	50.96400161790481	677.9021167587973	6	0	93	0	50.96400161790481	677.9021167587973	8	1	0	1	1	0	7240	0	0	31377	255	300	125	88	43	526	198	315	894	310	234	0	Benign
1424241087228	1424241091191	59.175.65.31	63765	149.171.126.10	520	6	11	19357	13	4025	5	25	16	24	3963	3959	3940	31	63	450	96	60	263	4884.430986626293	1015.6447136008074	417	0	69	1	4884.430986626293	1015.6447136008074	0	1	1	1	1	0	7240	0	0	40314	0	0	220	275	2786	151	268	830	292	155	112	0	Benign
1424241088852	1424241095407	175.172.178.52	30801	149.171.126.5	22	6	92	6534	9	8744	8	27	27	16	6555	6520	6553	62	63	689	44	62	1469	996.7963386727689	1333.9435545385202	120	0	190	1	996.7963386727689	1333.9435545385202	4	3	1	2	1	7240	14480	0	0	13608	0	300	220	104	2666	143	294	65	63	200	290	0	Benign
1424241089909	1424241096610	10.251.120.155	30972	149.171.126.8	53	6	5	7833	7	2495	5	18	27	24	6701	6683	6687	31	32	441	96	48	867	1168.9300104462022	372.33248768840474	166	0	48	0	1168.9300104462022	372.33248768840474	2	2	0	1	1	65160	16383	0	0	34977	0	300	331	898	1452	245	0	156	1653	265	297	0	Benign
1424241090577	1424241094419	59.230.61.28	52750	149.171.126.0	22	6	41	25200	30	4920	4	25	27	16	3842	3817	3798	62	63	1425	54	46	333	6559.083810515356	1280.5830296720458	534	0	70	0	6559.083810515356	1280.5830296720458	1	3	0	0	1	16383	65160	0	0	21021	255	60	125	876	1742	213	175	138	1857	493	51	1	PortScan
1424241091074	1424241091473	59.123.135.173	18954	149.171.126.10	22	6	0	5376	7	3484	4	25	24	27	399	357	398	254	32	1431	42	84	1219	13473.684210526315	8731.829573934836	101	1	60	0	13473.684210526315	8731.829573934836	3	0	0	0	0	7240	7240	0	0	19168	28	0	331	820	2547	219	124	733	1184	345	167	0	Benign
1424241092434	1424241097410	10.240.65.61	24906	149.171.126.11	22	6	37	2596	4	7788	6	27	16	18	4976	4939	4967	62	32	110	91	99	1123	521.7041800643087	1565.112540192926	60	0	178	0	521.7041800643087	1565.112540192926	3	1	1	1	0	65160	0	0	0	53840	1	0	0	527	733	373	284	783	515	578	180	0	Benign
1424241093102	1424241097083	175.182.84.164	49921	149.171.126.5	520	6	41	4165	5	5236	4	25	24	24	3981	3945	3969	62	32	379	63	98	929	1046.2195428284351	1315.2474252700326	81	0	104	0	1046.2195428284351	1315.2474252700326	2	0	0	3	1	14480	14480	0	0	35271	255	0	230	468	1754	530	19	492	405	347	162	0	Benign
1424241094421	1424241094507	175.85.157.82	25612	149.171.126.14	53	6	92	8328	6	3580	10	18	25	24	86	69	24	254	32	1387	86	73	96	96837.20930232559	41627.90697674419	152	0	78	0	96837.20930232559	41627.90697674419	2	4	2	1	0	0	14480	0	0	40867	28	300	331	988	2611	527	92	836	2231	373	126	0	Benign
1424241095703	1424241103170	59.77.140.98	52175	149.171.126.5	143	17	0	6412	7	92	2	0	0	0	7467	7459	7455	62	32	969	59	40	1149	858.7116646578278	12.320878532208384	125	0	2	0	858.7116646578278	12.320878532208384	2	4	1	0	1	65160	16383	0	0	49541	255	300	125	766	2735	514	255	55	1406	330	120	0	Benign
1424241096763	1424241100830	10.3.237.148	49551	149.171.126.17	25	6	0	3195	9	750	6	27	19	16	4067	4036	4041	31	63	1321	87	63	982	785.5913449717236	184.4111138431276	65	1	13	0	785.5913449717236	184.4111138431276	2	2	2	0	2	16383	65160	0	0	35764	1	60	230	942	1401	207	49	400	2643	182	13	0	Benign
1424241097737	1424241098050	175.44.12.149	14250	149.171.126.6	80	17	41	14580	15	29211	21	0	0	0	313	291	246	254	32	338	91	56	207	46581.4696485623	93325.8785942492	270	1	595	2	46581.4696485623	93325.8785942492	1	1	0	0	1	16383	65160	0	0	45977	28	0	230	853	2170	595	89	168	294	499	1	1	DoS
1424241098805	1424241101516	10.48.47.16	43361	149.171.126.7	8088	6	3	876	6	1778	7	25	24	19	2711	2673	2711	62	32	135	49	88	1299	323.1279970490594	655.8465510881593	23	0	34	0	323.1279970490594	655.8465510881593	3	4	0	1	2	65160	16383	0	0	4586	28	60	125	212	1805	193	27	918	2436	402	34	0	Benign
1424241099305	1424241100904	175.104.125.189	2886	149.171.126.4	443	17	36	6054	6	4415	5	0	0	0	1599	1584	1557	31	255	366	98	40	337	3786.1163227016887	2761.100687929956	123	0	96	0	3786.1163227016887	2761.100687929956	2	1	0	0	0	0	14480	0	0	34533	1	60	230	842	955	7	39	394	86	159	149	0	Benign
1424241100097	1424241105831	10.169.10.36	17646	149.171.126.7	80	6	41	3656	8	1505	5	19	24	18	5734	5733	5671	254	255	1062	66	43	1256	637.6002790373212	262.4694802929892	89	0	28	0	637.6002790373212	262.4694802929892	5	0	0	2	1	16383	7240	0	0	48617	0	60	230	48	2681	12	119	554	1752	121	164	0	Benign
1424241101849	1424241104609	175.37.80.188	12318	149.171.126.5	80	17	36	960	6	3685	5	0	0	0	2760	2754	2714	31	32	469	88	69	83	347.82608695652175	1335.144927536232	17	0	72	0	347.82608695652175	1335.144927536232	4	1	2	0	2	16383	16383	0	0	89	255	0	0	221	2204	67	112	210	2359	22	212	0	Benign
1424241102797	1424241109826	59.92.229.14	9334	149.171.126.18	520	17	92	408	8	13470	10	0	0	0	7029	7024	7012	62	255	489	91	74	912	58.04524114383269	1916.346564233888	11	0	268	2	58.04524114383269	1916.346564233888	5	0	2	3	0	14480	65160	0	0	58472	28	0	125	492	2669	477	268	142	726	324	215	0	Benign
1424241103334	1424241105185	10.66.20.28	17948	149.171.126.10	111	6	41	48500	125	7500	25	27	18	24	1851	1826	1836	62	32	204	57	73	838	5240.410588870881	810.3727714748785	166	0	30	0	5240.410588870881	810.3727714748785	3	1	3	2	1	16383	14480	0	0	45365	0	0	331	171	701	584	199	239	152	499	32	1	DDoS
1424241104858	1424241108609	59.15.42.151	18538	149.171.126.11	31992	6	37	7670	13	570	6	27	19	27	3751	3748	3693	254	63	1037	88	81	272	2044.7880565182618	151.95947747267397	157	0	15	0	2044.7880565182618	151.95947747267397	5	1	1	2	0	65160	65160	0	0	24139	0	300	331	599	2391	437	206	409	1197	446	169	0	Benign
1424241105434	1424241112978	59.245.223.30	36127	149.171.126.16	445	6	11	4840	4	3360	5	19	25	25	7544	7515	7502	254	32	935	99	86	942	641.5694591728526	445.38706256627785	88	0	71	0	641.5694591728526	445.38706256627785	6	2	1	0	0	16383	7240	0	0	59060	0	0	331	589	1435	225	176	6	2076	89	287	0	Benign
1424241106446	1424241111628	175.84.12.24	22801	149.171.126.10	6881	17	0	68	1	2196	4	0	0	0	5182	5154	5149	62	255	127	93	49	360	13.122346584330373	423.7746043998456	1	0	51	0	13.122346584330373	423.7746043998456	3	2	0	0	2	16383	16383	0	0	60422	255	0	220	46	2247	147	218	45	1263	122	154	0	Benign
1424241107993	1424241110808	10.5.213.78	35041	149.171.126.11	22	6	3	7051	11	4422	3	16	16	18	2815	2778	2772	62	32	1395	98	74	443	2504.795737122558	1570.8703374777976	123	0	83	0	2504.795737122558	1570.8703374777976	3	1	2	3	3	7240	65160	0	0	5766	255	60	220	356	2431	359	261	824	2565	132	292	0	Benign
1424241108307	1424241114314	10.81.222.178	34773	149.171.126.6	21	6	3	7980	15	1932	4	19	24	25	6007	5959	5931	254	32	506	45	87	1308	1328.4501415015816	321.62477110038293	138	0	45	0	1328.4501415015816	321.62477110038293	3	5	0	1	1	65160	65160	0	0	33532	0	60	331	726	2164	57	172	97	1276	415	258	0	Benign
1424241109248	1424241113069	10.88.168.88	42802	149.171.126.7	31992	17	0	19880	14	7170	6	0	0	0	3821	3775	3821	62	63	832	59	61	1000	5202.826485213294	1876.4721277152578	411	0	143	1	5202.826485213294	1876.4721277152578	4	1	1	1	0	7240	14480	0	0	56852	255	0	230	307	1900	346	75	740	817	297	95	1	DoS
1424241110165	1424241110859	175.162.104.43	26035	149.171.126.7	6881	6	11	5514	6	4640	8	16	25	24	694	656	634	31	255	1036	75	58	928	7945.244956772335	6685.878962536023	121	1	83	0	7945.244956772335	6685.878962536023	1	1	3	1	2	14480	16383	0	0	42414	28	0	230	267	2409	242	178	457	530	289	146	0	Benign
1424241111480	1424241115274	175.236.183.211	15447	149.171.126.3	111	17	5	19056	24	4634	7	0	0	0	3794	3747	3744	31	63	599	45	70	527	5022.667369530838	1221.4022140221402	392	2	86	0	5022.667369530838	1221.4022140221402	3	1	1	1	3	16383	16383	0	0	61420	255	60	331	6	1772	297	7	144	2846	132	79	1	DDoS
1424241112983	1424241116389	175.170.186.182	26307	149.171.126.17	445	17	41	5156	4	2718	9	0	0	0	3406	3406	3348	31	32	1142	42	69	1190	1513.7991779213153	798.0035231943629	88	1	61	0	1513.7991779213153	798.0035231943629	2	5	0	0	1	16383	65160	0	0	2473	0	0	125	650	1226	73	64	772	25	148	165	0	Benign
1424241113334	1424241117594	59.161.230.173	27057	149.171.126.16	520	6	3	33480	24	14790	10	24	19	25	4260	4228	4223	254	63	136	75	41	387	7859.154929577465	3471.8309859154933	660	2	271	0	7859.154929577465	3471.8309859154933	3	0	2	0	0	7240	14480	0	0	13847	0	60	331	848	69	57	130	567	1043	307	12	1	DDoS
1424241114541	1424241120934	175.167.19.169	36188	149.171.126.15	80	17	5	6328	7	4775	5	0	0	0	6393	6368	6386	62	255	938	55	76	1122	989.8326294384483	746.910683560144	140	1	101	0	989.8326294384483	746.910683560144	6	2	0	1	0	7240	16383	0	0	39515	255	300	220	786	2472	55	154	485	2380	576	253	0	Benign
1424241115758	1424241122929	10.71.234.191	31388	149.171.126.14	445	6	92	3318	6	12447	9	25	19	25	7171	7144	7124	31	63	344	58	92	324	462.69697392274435	1735.741179751778	65	0	217	0	462.69697392274435	1735.741179751778	5	2	1	0	3	16383	65160	0	0	7604	28	0	125	982	151	238	58	999	68	461	252	0	Benign
1424241116105	1424241120092	10.50.98.139	2769	149.171.126.7	22	6	3	6095	5	2862	2	18	18	27	3987	3959	3969	254	32	272	88	72	207	1528.7183345874091	717.8329571106094	97	0	59	0	1528.7183345874091	717.8329571106094	1	2	1	1	0	16383	16383	0	0	31332	0	300	0	10	445	585	289	414	1888	476	237	0	Benign
1424241117562	1424241122079	10.127.2.6	58725	149.171.126.12	80	6	92	8190	14	2376	4	25	25	16	4517	4482	4463	31	255	305	58	89	746	1813.1503210095195	526.0128403807837	182	0	40	0	1813.1503210095195	526.0128403807837	3	3	1	2	1	7240	0	0	0	3647	0	300	220	288	985	223	79	266	198	291	249	1	PortScan
1424241118080	1424241125058	59.235.19.249	18446	149.171.126.7	6881	17	92	3476	11	5530	14	0	0	0	6978	6976	6960	31	255	219	56	53	475	498.1370020063055	792.4906850100316	71	1	116	1	498.1370020063055	792.4906850100316	1	1	0	0	3	7240	7240	0	0	44700	1	0	0	958	1542	300	152	403	1675	83	131	0	Benign
1424241119132	1424241125577	175.88.18.26	38352	149.171.126.4	6881	17	5	5608	4	6936	8	0	0	0	6445	6407	6431	254	63	1210	57	64	833	870.1318851823119	1076.1830876648564	111	0	156	0	870.1318851823119	1076.1830876648564	2	1	2	2	0	7240	65160	0	0	52945	1	300	220	107	884	565	280	549	859	306	120	0	Benign
1424241120796	1424241124266	59.85.163.187	29273	149.171.126.6	445	6	11	2271	3	2580	5	24	19	18	3470	3427	3440	62	63	829	64	55	289	654.4668587896253	743.5158501440922	43	0	70	0	654.4668587896253	743.5158501440922	4	2	3	2	1	7240	7240	0	0	43262	1	60	230	512	2138	367	101	649	1221	125	143	0	Benign
1424241121899	1424241126407	59.22.211.157	3843	149.171.126.4	31992	6	3	6768	18	4949	7	24	25	27	4508	4464	4437	31	63	255	98	65	435	1501.3309671694765	1097.8260869565217	139	0	86	0	1501.3309671694765	1097.8260869565217	1	2	0	1	1	0	14480	0	0	54457	0	60	0	396	2640	160	246	999	269	292	4	1	DoS
1424241122137	1424241125958	59.125.210.218	33989	149.171.126.13	6881	17	0	3832	8	711	9	0	0	0	3821	3809	3746	31	63	1383	75	75	987	1002.8788275320596	186.07694320858414	88	0	11	0	1002.8788275320596	186.07694320858414	2	2	2	0	1	65160	16383	0	0	9928	28	300	125	834	1793	3	163	331	1288	46	73	0	Benign
1424241123183	1424241125205	10.108.114.65	61638	149.171.126.0	53	6	5	116160	80	83160	60	25	19	18	2022	1979	1963	254	63	1469	63	99	1302	11489.614243323444	8225.51928783383	483	0	323	0	11489.614243323444	8225.51928783383	5	2	3	0	0	7240	14480	0	0	26132	255	60	331	672	153	120	202	210	9	321	267	1	DDoS
1424241124400	1424241131571	175.136.212.83	8031	149.171.126.2	25	6	41	15444	11	5130	5	19	19	16	7171	7170	7130	31	63	1310	87	60	255	2153.6745223818157	715.381397294659	306	0	108	0	2153.6745223818157	715.381397294659	2	0	1	0	0	14480	14480	0	0	40378	1	300	220	45	1468	329	172	527	291	252	220	0	Benign
1424241125329	1424241129298	59.71.177.212	35319	149.171.126.16	143	6	3	6632	8	4080	4	19	16	19	3969	3961	3919	62	63	1408	66	53	1254	1670.949861426052	1027.9667422524565	138	0	80	0	1670.949861426052	1027.9667422524565	0	2	0	2	3	65160	65160	0	0	64952	255	0	0	636	2911	592	164	795	1851	162	181	0	Benign
1424241126784	1424241132340	59.1.196.34	35140	149.171.126.11	520	6	11	6642	9	1688	2	24	27	24	5556	5552	5526	31	63	1342	88	51	236	1195.4643628509718	303.81569474442045	124	0	35	0	1195.4643628509718	303.81569474442045	2	2	1	1	1	7240	16383	0	0	59676	0	60	331	837	902	197	48	507	2200	486	162	0	Benign
1424241127507	1424241132211	175.172.9.190	39543	149.171.126.19	80	17	7	43875	45	4728	12	0	0	0	4704	4703	4659	31	63	1169	94	80	1140	9327.16836734694	1005.1020408163266	875	1	89	1	9327.16836734694	1005.1020408163266	11	0	0	0	1	14480	14480	0	0	16485	28	60	125	550	2697	11	92	366	1086	554	79	1	BruteForce
1424241128851	1424241130282	175.206.240.102	47043	149.171.126.12	53	17	92	9176	8	1062	3	0	0	0	1431	1408	1357	254	63	1304	69	95	656	6412.299091544374	742.1383647798742	199	1	25	0	6412.299091544374	742.1383647798742	1	1	1	0	1	7240	7240	0	0	39217	28	0	230	391	1350	219	163	818	2096	359	278	0	Benign
1424241129983	1424241132001	10.2.206.173	10556	149.171.126.0	22	17	11	16432	16	7290	15	0	0	0	2018	1994	1994	31	255	761	80	92	144	8142.7155599603575	3612.4876114965314	349	0	161	2	8142.7155599603575	3612.4876114965314	2	2	2	0	0	7240	16383	0	0	64719	1	300	230	146	49	299	112	435	2728	87	107	1	PortScan
1424241130068	1424241136785	175.166.100.231	63812	149.171.126.16	6881	6	0	10032	8	6016	8	24	19	24	6717	6713	6702	254	63	1433	49	67	742	1493.5238945958017	895.6379336013101	237	0	116	0	1493.5238945958017	895.6379336013101	4	2	1	1	1	7240	7240	0	0	40665	255	0	0	840	1510	465	30	549	901	155	138	0	Benign
1424241131545	1424241137173	175.59.86.146	10983	149.171.126.16	22	6	37	6769	7	1010	5	25	24	25	5628	5597	5569	31	32	993	70	89	1211	1202.7363184079602	179.45984363894812	126	0	20	0	1202.7363184079602	179.45984363894812	3	0	0	1	1	14480	65160	0	0	24731	28	60	0	190	2099	215	17	278	1964	381	242	0	Benign
